"TestRunID","Item","Value","Weight","TagType"
"RandomGoods","definable-1","Word:creche",0.294077660476416,"Word"
"RandomGoods","diametrical-1","Word:creche",0.268739744858571,"Word"
"RandomGoods","experiment-1","Word:creche",0.294367231654304,"Word"
"RandomGoods","glycol-1","Word:creche",0.27848471759881,"Word"
"RandomGoods","houseful-1","Word:creche",0.27216904143906,"Word"
"RandomGoods","lascivious-1","Word:creche",0.289634890242824,"Word"
"RandomGoods","maigre-1","Word:creche",0.26867856966237,"Word"
"RandomGoods","oxidation-reduction-1","Word:creche",0.28972497044183,"Word"
"RandomGoods","pisser-1","Word:creche",0.282459357373636,"Word"
"RandomGoods","unfilled-1","Word:creche",0.281374494982136,"Word"
"RandomGoods","acephaly-1","Word:creditor",0.269835399298656,"Word"
"RandomGoods","cancridae-1","Word:creditor",0.292277668112817,"Word"
"RandomGoods","continuation-1","Word:creditor",0.286240415396735,"Word"
"RandomGoods","defeat-1","Word:creditor",0.278223153256263,"Word"
"RandomGoods","fucoid-1","Word:creditor",0.285463159483213,"Word"
"RandomGoods","gynarchy-1","Word:creditor",0.270799611889577,"Word"
"RandomGoods","ingress-1","Word:creditor",0.282032978829709,"Word"
"RandomGoods","pavan-1","Word:creditor",0.281973595662033,"Word"
"RandomGoods","plaything-1","Word:creditor",0.277068454658378,"Word"
"RandomGoods","profitably-1","Word:creditor",0.279652515365052,"Word"
"RandomGoods","red-striped-1","Word:creditor",0.265669386564883,"Word"
"RandomGoods","thermopylae-1","Word:creditor",0.266364802762987,"Word"
"RandomGoods","upbraid-1","Word:creditor",0.280101465388452,"Word"
"RandomGoods","chock-full-1","Word:croissant",0.259620539485843,"Word"
"RandomGoods","creosote-1","Word:croissant",0.266867572479447,"Word"
"RandomGoods","drained-1","Word:croissant",0.247005166623138,"Word"
"RandomGoods","experiment-1","Word:croissant",0.264267049423631,"Word"
"RandomGoods","glue-1","Word:croissant",0.251008787621655,"Word"
"RandomGoods","greenbelt-1","Word:croissant",0.244558314544405,"Word"
"RandomGoods","maltreater-1","Word:croissant",0.263597771787755,"Word"
"RandomGoods","nebraska-1","Word:croissant",0.259815789631295,"Word"
"RandomGoods","population-1","Word:croissant",0.252243271078385,"Word"
"RandomGoods","prepay-1","Word:croissant",0.258239343475836,"Word"
"RandomGoods","psychopharmacological-1","Word:croissant",0.250412270154154,"Word"
"RandomGoods","sleepyhead-1","Word:croissant",0.260726137741843,"Word"
"RandomGoods","toyota-1","Word:croissant",0.249908860454862,"Word"
"RandomGoods","unblock-1","Word:croissant",0.245359264473935,"Word"
"RandomGoods","unfitting-1","Word:croissant",0.254094883192201,"Word"
"RandomGoods","upstager-1","Word:croissant",0.243557657336708,"Word"
"RandomGoods","bewitchery-1","Word:cutlet",0.276470638588293,"Word"
"RandomGoods","burmese-1","Word:cutlet",0.26200754862319,"Word"
"RandomGoods","cephalalgia-1","Word:cutlet",0.269612477303985,"Word"
"RandomGoods","cheaply-1","Word:cutlet",0.26734832986182,"Word"
"RandomGoods","condom-1","Word:cutlet",0.266949557554539,"Word"
"RandomGoods","garbed-1","Word:cutlet",0.259960330104499,"Word"
"RandomGoods","gluttonise-1","Word:cutlet",0.264164906449286,"Word"
"RandomGoods","materialistically-1","Word:cutlet",0.251454327916353,"Word"
"RandomGoods","mendelssohn-1","Word:cutlet",0.277128979307321,"Word"
"RandomGoods","overgeneralise-1","Word:cutlet",0.258255184224446,"Word"
"RandomGoods","reniform-1","Word:cutlet",0.277096157971821,"Word"
"RandomGoods","sending-1","Word:cutlet",0.270914855962056,"Word"
"RandomGoods","synopsis-1","Word:cutlet",0.274872140707416,"Word"
"RandomGoods","wellhead-1","Word:cutlet",0.275432276669034,"Word"
"RandomGoods","agon-1","Word:cynical",0.30185156969041,"Word"
"RandomGoods","finnish-1","Word:cynical",0.316069800859071,"Word"
"RandomGoods","godliness-1","Word:cynical",0.305416019121663,"Word"
"RandomGoods","hardball-1","Word:cynical",0.293274237869918,"Word"
"RandomGoods","heyward-1","Word:cynical",0.292500628001889,"Word"
"RandomGoods","hotel-1","Word:cynical",0.276935374371181,"Word"
"RandomGoods","nebraska-1","Word:cynical",0.308163962083328,"Word"
"RandomGoods","nootka-1","Word:cynical",0.287943865842516,"Word"
"RandomGoods","orthopnea-1","Word:cynical",0.30965545152423,"Word"
"RandomGoods","unpersuaded-1","Word:cynical",0.294601554912431,"Word"
"RandomGoods","behoove-1","Word:daub",0.3238003963044,"Word"
"RandomGoods","comprehendible-1","Word:daub",0.316516798764921,"Word"
"RandomGoods","condom-1","Word:daub",0.323126533448256,"Word"
"RandomGoods","diametrical-1","Word:daub",0.307470168771765,"Word"
"RandomGoods","houseful-1","Word:daub",0.311393691133247,"Word"
"RandomGoods","intradepartmental-1","Word:daub",0.321080725608541,"Word"
"RandomGoods","iridic-1","Word:daub",0.322586154036769,"Word"
"RandomGoods","materialistically-1","Word:daub",0.304370481241842,"Word"
"RandomGoods","addle-head-1","Word:deaden",0.288791979700244,"Word"
"RandomGoods","attainment-1","Word:deaden",0.265901315176058,"Word"
"RandomGoods","calamintha-1","Word:deaden",0.270782719237976,"Word"
"RandomGoods","cetaceous-1","Word:deaden",0.263708857906906,"Word"
"RandomGoods","changefulness-1","Word:deaden",0.283771710391073,"Word"
"RandomGoods","cryptanalyst-1","Word:deaden",0.273910661768648,"Word"
"RandomGoods","diametrical-1","Word:deaden",0.261093987092087,"Word"
"RandomGoods","fictionalisation-1","Word:deaden",0.289828648853209,"Word"
"RandomGoods","heyward-1","Word:deaden",0.266883615160167,"Word"
"RandomGoods","lechanorales-1","Word:deaden",0.272674662624062,"Word"
"RandomGoods","nootka-1","Word:deaden",0.26272593123714,"Word"
"RandomGoods","population-1","Word:deaden",0.272980111789414,"Word"
"RandomGoods","slap-up-1","Word:deaden",0.280838669868001,"Word"
"RandomGoods","burmese-1","Word:deathly",0.285768398803302,"Word"
"RandomGoods","chaldaea-1","Word:deathly",0.293102648456591,"Word"
"RandomGoods","gluttonise-1","Word:deathly",0.288121402351669,"Word"
"RandomGoods","materialistically-1","Word:deathly",0.274258131257736,"Word"
"RandomGoods","narcoterrorism-1","Word:deathly",0.289086551481002,"Word"
"RandomGoods","nootka-1","Word:deathly",0.27878283971569,"Word"
"RandomGoods","nusku-1","Word:deathly",0.295411161439524,"Word"
"RandomGoods","overgeneralise-1","Word:deathly",0.281675741276485,"Word"
"RandomGoods","potentilla-1","Word:deathly",0.284365110181222,"Word"
"RandomGoods","reformulate-1","Word:deathly",0.293638977964956,"Word"
"RandomGoods","slap-up-1","Word:deathly",0.298002566854012,"Word"
"RandomGoods","bewitchery-1","Word:defectiveness",0.269297777351285,"Word"
"RandomGoods","callithrix-1","Word:defectiveness",0.26075231168936,"Word"
"RandomGoods","chrysolite-1","Word:defectiveness",0.254440039594956,"Word"
"RandomGoods","comprehendible-1","Word:defectiveness",0.254704783831284,"Word"
"RandomGoods","depigmentation-1","Word:defectiveness",0.244139678619532,"Word"
"RandomGoods","etiological-1","Word:defectiveness",0.262300382961702,"Word"
"RandomGoods","falteringly-1","Word:defectiveness",0.275431714048191,"Word"
"RandomGoods","forty-eight-1","Word:defectiveness",0.261814828360974,"Word"
"RandomGoods","gluttonise-1","Word:defectiveness",0.257311309889004,"Word"
"RandomGoods","glycol-1","Word:defectiveness",0.256396912038982,"Word"
"RandomGoods","h2o-1","Word:defectiveness",0.271204907467539,"Word"
"RandomGoods","knockdown-1","Word:defectiveness",0.256804387994792,"Word"
"RandomGoods","nootka-1","Word:defectiveness",0.248971360948275,"Word"
"RandomGoods","standee-1","Word:defectiveness",0.272490912210814,"Word"
"RandomGoods","woodlouse-1","Word:defectiveness",0.261831263155329,"Word"
"RandomGoods","burmese-1","Word:denmark",0.16625353982884,"Word"
"RandomGoods","charles-1","Word:denmark",0.171868743921462,"Word"
"RandomGoods","cheaply-1","Word:denmark",0.169642464274108,"Word"
"RandomGoods","closefisted-1","Word:denmark",0.170749358445553,"Word"
"RandomGoods","columba-1","Word:denmark",0.178232217282313,"Word"
"RandomGoods","condom-1","Word:denmark",0.16938942840541,"Word"
"RandomGoods","definable-1","Word:denmark",0.176378969745547,"Word"
"RandomGoods","falteringly-1","Word:denmark",0.179426790437933,"Word"
"RandomGoods","founding-1","Word:denmark",0.173321244264092,"Word"
"RandomGoods","futuristics-1","Word:denmark",0.175939489833322,"Word"
"RandomGoods","godliness-1","Word:denmark",0.172031001711636,"Word"
"RandomGoods","greenbelt-1","Word:denmark",0.163385551072485,"Word"
"RandomGoods","hospitalisation-1","Word:denmark",0.15632379370871,"Word"
"RandomGoods","infiltration-1","Word:denmark",0.166211108885254,"Word"
"RandomGoods","ingress-1","Word:denmark",0.174108386751466,"Word"
"RandomGoods","intradepartmental-1","Word:denmark",0.168316974785157,"Word"
"RandomGoods","knockdown-1","Word:denmark",0.167292235273319,"Word"
"RandomGoods","leaner-1","Word:denmark",0.173881987361192,"Word"
"RandomGoods","leptodactylus-1","Word:denmark",0.172531706690616,"Word"
"RandomGoods","lodge-1","Word:denmark",0.162486657018055,"Word"
"RandomGoods","macrencephaly-1","Word:denmark",0.171621035425846,"Word"
"RandomGoods","mangle-1","Word:denmark",0.161712468685501,"Word"
"RandomGoods","maria-1","Word:denmark",0.17000256099747,"Word"
"RandomGoods","namtaru-1","Word:denmark",0.171462726723595,"Word"
"RandomGoods","orthopnea-1","Word:denmark",0.174418937370675,"Word"
"RandomGoods","overgeneralise-1","Word:denmark",0.163872524979088,"Word"
"RandomGoods","oxidation-reduction-1","Word:denmark",0.17376835667593,"Word"
"RandomGoods","prosecution-1","Word:denmark",0.166751008534163,"Word"
"RandomGoods","pyrethrum-1","Word:denmark",0.164035453613762,"Word"
"RandomGoods","rani-1","Word:denmark",0.159014647438334,"Word"
"RandomGoods","reniform-1","Word:denmark",0.175827823961059,"Word"
"RandomGoods","selznick-1","Word:denmark",0.167956444794146,"Word"
"RandomGoods","slap-up-1","Word:denmark",0.173371099901294,"Word"
"RandomGoods","sleepyhead-1","Word:denmark",0.17418701863934,"Word"
"RandomGoods","smallholding-1","Word:denmark",0.162425392601706,"Word"
"RandomGoods","vaporiser-1","Word:denmark",0.16488477767309,"Word"
"RandomGoods","wellhead-1","Word:denmark",0.174772029355533,"Word"
"RandomGoods","arugula-1","Word:dessertspoonful",0.336024550040481,"Word"
"RandomGoods","attainment-1","Word:dessertspoonful",0.326121285232622,"Word"
"RandomGoods","plaything-1","Word:dessertspoonful",0.33981750135677,"Word"
"RandomGoods","rani-1","Word:dessertspoonful",0.315919179970126,"Word"
"RandomGoods","saute-1","Word:dessertspoonful",0.325447291042166,"Word"
"RandomGoods","stalinisation-1","Word:dessertspoonful",0.335987567150197,"Word"
"RandomGoods","veneering-1","Word:dessertspoonful",0.348634445593062,"Word"
"RandomGoods","calamintha-1","Word:devastate",0.287332030986167,"Word"
"RandomGoods","campylotropous-1","Word:devastate",0.299900360577916,"Word"
"RandomGoods","cushiony-1","Word:devastate",0.285886041851282,"Word"
"RandomGoods","fives-1","Word:devastate",0.297801980441466,"Word"
"RandomGoods","iridic-1","Word:devastate",0.290671668996206,"Word"
"RandomGoods","maltreater-1","Word:devastate",0.30270266874444,"Word"
"RandomGoods","purifying-1","Word:devastate",0.289064018680384,"Word"
"RandomGoods","selznick-1","Word:devastate",0.288695472871924,"Word"
"RandomGoods","slap-up-1","Word:devastate",0.298002566854012,"Word"
"RandomGoods","toyota-1","Word:devastate",0.286982998716239,"Word"
"RandomGoods","trapezius-1","Word:devastate",0.294044810195819,"Word"
"RandomGoods","cetacean-1","Word:disapprove",0.286038055361652,"Word"
"RandomGoods","codling-1","Word:disapprove",0.294492448948072,"Word"
"RandomGoods","defeat-1","Word:disapprove",0.286370513747083,"Word"
"RandomGoods","iridic-1","Word:disapprove",0.281951647787659,"Word"
"RandomGoods","narcoterrorism-1","Word:disapprove",0.280414083095193,"Word"
"RandomGoods","nidulariaceae-1","Word:disapprove",0.280133216345545,"Word"
"RandomGoods","nyamuragira-1","Word:disapprove",0.280509906816954,"Word"
"RandomGoods","reformulate-1","Word:disapprove",0.284829938802823,"Word"
"RandomGoods","spur-1","Word:disapprove",0.288527691070219,"Word"
"RandomGoods","undulatory-1","Word:disapprove",0.286033836474957,"Word"
"RandomGoods","upbraid-1","Word:disapprove",0.28830382951889,"Word"
"RandomGoods","vaporiser-1","Word:disapprove",0.274913328591435,"Word"
"RandomGoods","clichy-la-garenne-1","Word:disbelieving",0.314224985552376,"Word"
"RandomGoods","cloven-hoofed-1","Word:disbelieving",0.297926776328217,"Word"
"RandomGoods","fluoride-1","Word:disbelieving",0.301977558154846,"Word"
"RandomGoods","hospitalisation-1","Word:disbelieving",0.287290948406311,"Word"
"RandomGoods","infiltration-1","Word:disbelieving",0.305461798069505,"Word"
"RandomGoods","knockdown-1","Word:disbelieving",0.307448685785096,"Word"
"RandomGoods","kore-1","Word:disbelieving",0.313007483902863,"Word"
"RandomGoods","loins-1","Word:disbelieving",0.311857638499098,"Word"
"RandomGoods","norethynodrel-1","Word:disbelieving",0.3046453495273,"Word"
"RandomGoods","attainment-1","Word:dishware",0.234244310346973,"Word"
"RandomGoods","belly-up-1","Word:dishware",0.261806415652497,"Word"
"RandomGoods","bewitchery-1","Word:dishware",0.250342670842267,"Word"
"RandomGoods","closefisted-1","Word:dishware",0.243662024956737,"Word"
"RandomGoods","comprehendible-1","Word:dishware",0.236776836733597,"Word"
"RandomGoods","definable-1","Word:dishware",0.251695568986205,"Word"
"RandomGoods","entrepreneur-1","Word:dishware",0.250183789915746,"Word"
"RandomGoods","headquarter-1","Word:dishware",0.23720246234524,"Word"
"RandomGoods","lummox-1","Word:dishware",0.237520778919467,"Word"
"RandomGoods","nusku-1","Word:dishware",0.245251892980665,"Word"
"RandomGoods","pavan-1","Word:dishware",0.248403097999631,"Word"
"RandomGoods","potentilla-1","Word:dishware",0.236081403389619,"Word"
"RandomGoods","sending-1","Word:dishware",0.245311939664544,"Word"
"RandomGoods","sleepyhead-1","Word:dishware",0.248567620219622,"Word"
"RandomGoods","stalinisation-1","Word:dishware",0.241331000201708,"Word"
"RandomGoods","torso-1","Word:dishware",0.250747890661652,"Word"
"RandomGoods","trapezius-1","Word:dishware",0.244117541024016,"Word"
"RandomGoods","twelfth-1","Word:dishware",0.245826920279949,"Word"
"RandomGoods","acephaly-1","Word:disrupt",0.346163943984775,"Word"
"RandomGoods","cephalalgia-1","Word:disrupt",0.355516853702183,"Word"
"RandomGoods","cetaceous-1","Word:disrupt",0.338304383168564,"Word"
"RandomGoods","jovially-1","Word:disrupt",0.339217775631632,"Word"
"RandomGoods","materialistically-1","Word:disrupt",0.33157312452504,"Word"
"RandomGoods","purifying-1","Word:disrupt",0.349473174859299,"Word"
"RandomGoods","barbital-1","Word:dog",0.317692294763684,"Word"
"RandomGoods","comprehendible-1","Word:dog",0.329647137189786,"Word"
"RandomGoods","cushiony-1","Word:dog",0.330436880945021,"Word"
"RandomGoods","desirability-1","Word:dog",0.328924078323201,"Word"
"RandomGoods","norethynodrel-1","Word:dog",0.329333992224879,"Word"
"RandomGoods","shawn-1","Word:dog",0.335486647127394,"Word"
"RandomGoods","yugoslavian-1","Word:dog",0.332441992887401,"Word"
"RandomGoods","bloviate-1","Word:duration",0.288782018776724,"Word"
"RandomGoods","cetaceous-1","Word:duration",0.263708857906906,"Word"
"RandomGoods","chaldaea-1","Word:duration",0.276220969491387,"Word"
"RandomGoods","changefulness-1","Word:duration",0.283771710391073,"Word"
"RandomGoods","chrysolite-1","Word:duration",0.268496730274482,"Word"
"RandomGoods","continuation-1","Word:duration",0.286240415396735,"Word"
"RandomGoods","glue-1","Word:duration",0.271644141832397,"Word"
"RandomGoods","heyward-1","Word:duration",0.266883615160167,"Word"
"RandomGoods","leontief-1","Word:duration",0.276468418559725,"Word"
"RandomGoods","oxidation-reduction-1","Word:duration",0.281482174259726,"Word"
"RandomGoods","reformulate-1","Word:duration",0.276726408311363,"Word"
"RandomGoods","reliever-1","Word:duration",0.293738253882576,"Word"
"RandomGoods","tailored-1","Word:duration",0.25989236867523,"Word"
"RandomGoods","campylotropous-1","Word:earpiece",0.282627157365714,"Word"
"RandomGoods","dealfish-1","Word:earpiece",0.257263201274604,"Word"
"RandomGoods","diametrical-1","Word:earpiece",0.261093987092087,"Word"
"RandomGoods","futuristics-1","Word:earpiece",0.284999128056382,"Word"
"RandomGoods","leontief-1","Word:earpiece",0.276468418559725,"Word"
"RandomGoods","overgeneralise-1","Word:earpiece",0.26545221186945,"Word"
"RandomGoods","reliever-1","Word:earpiece",0.293738253882576,"Word"
"RandomGoods","sazerac-1","Word:earpiece",0.277954573615374,"Word"
"RandomGoods","sleepyhead-1","Word:earpiece",0.282160352277835,"Word"
"RandomGoods","spur-1","Word:earpiece",0.280318957985328,"Word"
"RandomGoods","stockholding-1","Word:earpiece",0.277543253434577,"Word"
"RandomGoods","torso-1","Word:earpiece",0.284635275904011,"Word"
"RandomGoods","vidal-1","Word:earpiece",0.276398887929524,"Word"
"RandomGoods","bangle-1","Word:electrocution",0.26757709390345,"Word"
"RandomGoods","certitude-1","Word:electrocution",0.235963484616992,"Word"
"RandomGoods","cheaply-1","Word:electrocution",0.260412141332592,"Word"
"RandomGoods","codling-1","Word:electrocution",0.271135002236854,"Word"
"RandomGoods","diametrical-1","Word:electrocution",0.247424854469557,"Word"
"RandomGoods","entrepreneur-1","Word:electrocution",0.269126866494451,"Word"
"RandomGoods","etiological-1","Word:electrocution",0.262300382961702,"Word"
"RandomGoods","finnish-1","Word:electrocution",0.273290518776225,"Word"
"RandomGoods","forby-1","Word:electrocution",0.270490218474755,"Word"
"RandomGoods","iridic-1","Word:electrocution",0.259588865271964,"Word"
"RandomGoods","lousy-1","Word:electrocution",0.251991379811871,"Word"
"RandomGoods","nyamuragira-1","Word:electrocution",0.258261474900111,"Word"
"RandomGoods","prosecution-1","Word:electrocution",0.255973569987679,"Word"
"RandomGoods","saute-1","Word:electrocution",0.251459735461461,"Word"
"RandomGoods","scriabin-1","Word:electrocution",0.253633537124326,"Word"
"RandomGoods","are-1","Word:eradicator",0.26970949595753,"Word"
"RandomGoods","brigand-1","Word:eradicator",0.261174198865466,"Word"
"RandomGoods","changefulness-1","Word:eradicator",0.262215089587813,"Word"
"RandomGoods","comprehendible-1","Word:eradicator",0.248358616032679,"Word"
"RandomGoods","defeat-1","Word:eradicator",0.257088026695666,"Word"
"RandomGoods","fictionalisation-1","Word:eradicator",0.26781191479385,"Word"
"RandomGoods","headquarter-1","Word:eradicator",0.248805060834096,"Word"
"RandomGoods","hoo-ha-1","Word:eradicator",0.256890768160813,"Word"
"RandomGoods","population-1","Word:eradicator",0.252243271078385,"Word"
"RandomGoods","ramble-1","Word:eradicator",0.256962489811687,"Word"
"RandomGoods","rani-1","Word:eradicator",0.238015870498481,"Word"
"RandomGoods","stalinisation-1","Word:eradicator",0.253135543335746,"Word"
"RandomGoods","thermopylae-1","Word:eradicator",0.246130491736762,"Word"
"RandomGoods","trapezius-1","Word:eradicator",0.256058385923282,"Word"
"RandomGoods","unblock-1","Word:eradicator",0.245359264473935,"Word"
"RandomGoods","veneering-1","Word:eradicator",0.262663796042503,"Word"
"RandomGoods","blameable-1","Word:ethnographer",0.320588814263942,"Word"
"RandomGoods","cheaply-1","Word:ethnographer",0.323609223565697,"Word"
"RandomGoods","cloven-hoofed-1","Word:ethnographer",0.309242374571949,"Word"
"RandomGoods","founding-1","Word:ethnographer",0.330626848199492,"Word"
"RandomGoods","maigre-1","Word:ethnographer",0.307400177085533,"Word"
"RandomGoods","scriabin-1","Word:ethnographer",0.31518558082204,"Word"
"RandomGoods","stalinisation-1","Word:ethnographer",0.322604679918602,"Word"
"RandomGoods","twelfth-1","Word:ethnographer",0.328614702901843,"Word"
"RandomGoods","charles-1","Word:expat",0.327856064892856,"Word"
"RandomGoods","defeat-1","Word:expat",0.327641861234224,"Word"
"RandomGoods","desirability-1","Word:expat",0.315822540414246,"Word"
"RandomGoods","izmir-1","Word:expat",0.312536831980967,"Word"
"RandomGoods","lodge-1","Word:expat",0.309958836912652,"Word"
"RandomGoods","moult-1","Word:expat",0.312277311101499,"Word"
"RandomGoods","psychopharmacological-1","Word:expat",0.319134046512083,"Word"
"RandomGoods","rani-1","Word:expat",0.303335646609952,"Word"
"RandomGoods","drained-1","Word:farmland",0.303273252587617,"Word"
"RandomGoods","knockdown-1","Word:farmland",0.307448685785096,"Word"
"RandomGoods","kore-1","Word:farmland",0.313007483902863,"Word"
"RandomGoods","narcoterrorism-1","Word:farmland",0.309087502190714,"Word"
"RandomGoods","parentage-1","Word:farmland",0.32106643005698,"Word"
"RandomGoods","stockholding-1","Word:farmland",0.314881632864357,"Word"
"RandomGoods","torso-1","Word:farmland",0.322927757523672,"Word"
"RandomGoods","unmyelinated-1","Word:farmland",0.317386703489304,"Word"
"RandomGoods","wheezing-1","Word:farmland",0.307166131681223,"Word"
"RandomGoods","belly-up-1","Word:fascism",0.268021024237529,"Word"
"RandomGoods","bewitchery-1","Word:fascism",0.256285159713439,"Word"
"RandomGoods","bloviate-1","Word:fascism",0.2604397628652,"Word"
"RandomGoods","chaldaea-1","Word:fascism",0.249111506656351,"Word"
"RandomGoods","charley-horse-1","Word:fascism",0.251726353798336,"Word"
"RandomGoods","chrysolite-1","Word:fascism",0.242145356068145,"Word"
"RandomGoods","cushiony-1","Word:fascism",0.242978024909049,"Word"
"RandomGoods","defeat-1","Word:fascism",0.250917187865818,"Word"
"RandomGoods","fives-1","Word:fascism",0.253105526079905,"Word"
"RandomGoods","glycol-1","Word:fascism",0.244007671352692,"Word"
"RandomGoods","gynarchy-1","Word:fascism",0.244222223403177,"Word"
"RandomGoods","ingress-1","Word:fascism",0.254353101476745,"Word"
"RandomGoods","leontief-1","Word:fascism",0.249334670054655,"Word"
"RandomGoods","mendelssohn-1","Word:fascism",0.256895434125158,"Word"
"RandomGoods","spur-1","Word:fascism",0.252807301692715,"Word"
"RandomGoods","tinkerer-1","Word:fascism",0.249051546101082,"Word"
"RandomGoods","xxiv-1","Word:fascism",0.258979672239046,"Word"
"RandomGoods","are-1","Word:fiberboard",0.240671101234395,"Word"
"RandomGoods","arugula-1","Word:fiberboard",0.225906453992251,"Word"
"RandomGoods","behoove-1","Word:fiberboard",0.226718808319404,"Word"
"RandomGoods","columba-1","Word:fiberboard",0.238057957488791,"Word"
"RandomGoods","creosote-1","Word:fiberboard",0.238135154731415,"Word"
"RandomGoods","falteringly-1","Word:fiberboard",0.239653503175391,"Word"
"RandomGoods","finnish-1","Word:fiberboard",0.237790446302357,"Word"
"RandomGoods","inconsiderate-1","Word:fiberboard",0.23579159814826,"Word"
"RandomGoods","interstitial-1","Word:fiberboard",0.228633174496181,"Word"
"RandomGoods","myrobalan-1","Word:fiberboard",0.229842987755351,"Word"
"RandomGoods","namtaru-1","Word:fiberboard",0.229016207797178,"Word"
"RandomGoods","norethynodrel-1","Word:fiberboard",0.221408448738852,"Word"
"RandomGoods","orthopnea-1","Word:fiberboard",0.232964705320696,"Word"
"RandomGoods","pisser-1","Word:fiberboard",0.226275340267732,"Word"
"RandomGoods","plaything-1","Word:fiberboard",0.2284564229809,"Word"
"RandomGoods","profitably-1","Word:fiberboard",0.230587106773611,"Word"
"RandomGoods","spur-1","Word:fiberboard",0.23113662114304,"Word"
"RandomGoods","tailored-1","Word:fiberboard",0.214293904301678,"Word"
"RandomGoods","tinkerer-1","Word:fiberboard",0.227702809494893,"Word"
"RandomGoods","trapezius-1","Word:fiberboard",0.228489744128853,"Word"
"RandomGoods","unblock-1","Word:fiberboard",0.218942548423663,"Word"
"RandomGoods","bewitchery-1","Word:financier",0.250342670842267,"Word"
"RandomGoods","campylotropous-1","Word:financier",0.248978849610512,"Word"
"RandomGoods","cetacean-1","Word:financier",0.244814621346364,"Word"
"RandomGoods","chrysolite-1","Word:financier",0.236530727092945,"Word"
"RandomGoods","closefisted-1","Word:financier",0.243662024956737,"Word"
"RandomGoods","etiological-1","Word:financier",0.243837803191095,"Word"
"RandomGoods","fictionalisation-1","Word:financier",0.255322964177381,"Word"
"RandomGoods","fucoid-1","Word:financier",0.251477210176033,"Word"
"RandomGoods","garbed-1","Word:financier",0.235392675633489,"Word"
"RandomGoods","inconsiderate-1","Word:financier",0.251918813045786,"Word"
"RandomGoods","interstitial-1","Word:financier",0.244270781462504,"Word"
"RandomGoods","lascivious-1","Word:financier",0.247893085043672,"Word"
"RandomGoods","maltreater-1","Word:financier",0.251305340523064,"Word"
"RandomGoods","morula-1","Word:financier",0.242284327592474,"Word"
"RandomGoods","prosecution-1","Word:financier",0.237956316632183,"Word"
"RandomGoods","reliever-1","Word:financier",0.258767109360441,"Word"
"RandomGoods","slap-up-1","Word:financier",0.247403291324204,"Word"
"RandomGoods","synopsis-1","Word:financier",0.248895239639889,"Word"
"RandomGoods","alphabetization-1","Word:formic",0.292758210085416,"Word"
"RandomGoods","bewitchery-1","Word:formic",0.301543112481569,"Word"
"RandomGoods","cephalalgia-1","Word:formic",0.294063000632693,"Word"
"RandomGoods","forby-1","Word:formic",0.302878334819305,"Word"
"RandomGoods","glue-1","Word:formic",0.288246100777211,"Word"
"RandomGoods","hardball-1","Word:formic",0.283943624253303,"Word"
"RandomGoods","izmir-1","Word:formic",0.281616558670834,"Word"
"RandomGoods","lodge-1","Word:formic",0.279293612940541,"Word"
"RandomGoods","pyrethrum-1","Word:formic",0.281955794592029,"Word"
"RandomGoods","toyota-1","Word:formic",0.286982998716239,"Word"
"RandomGoods","vaudois-1","Word:formic",0.280701011280647,"Word"
"RandomGoods","alphabetization-1","Word:frolic",0.30237847801213,"Word"
"RandomGoods","antimycotic-1","Word:frolic",0.301992390563513,"Word"
"RandomGoods","bewitchery-1","Word:frolic",0.311452059297037,"Word"
"RandomGoods","calamintha-1","Word:frolic",0.296773990346443,"Word"
"RandomGoods","cheaply-1","Word:frolic",0.301175518348926,"Word"
"RandomGoods","hardball-1","Word:frolic",0.293274237869918,"Word"
"RandomGoods","maltreater-1","Word:frolic",0.31264971950214,"Word"
"RandomGoods","sleepyhead-1","Word:frolic",0.309243713552705,"Word"
"RandomGoods","tangshan-1","Word:frolic",0.292081381685688,"Word"
"RandomGoods","wheezing-1","Word:frolic",0.296730074385827,"Word"
"RandomGoods","anchor-1","Word:frostbitten",0.279478749218354,"Word"
"RandomGoods","callithrix-1","Word:frostbitten",0.283215321536354,"Word"
"RandomGoods","chock-full-1","Word:frostbitten",0.289191481328169,"Word"
"RandomGoods","forby-1","Word:frostbitten",0.293792119047557,"Word"
"RandomGoods","gluttonise-1","Word:frostbitten",0.279477888011868,"Word"
"RandomGoods","infiltration-1","Word:frostbitten",0.277124728172988,"Word"
"RandomGoods","overgeneralise-1","Word:frostbitten",0.273225593911431,"Word"
"RandomGoods","profitably-1","Word:frostbitten",0.287841732646853,"Word"
"RandomGoods","scriabin-1","Word:frostbitten",0.275483286432546,"Word"
"RandomGoods","thermopylae-1","Word:frostbitten",0.274164908702327,"Word"
"RandomGoods","unblock-1","Word:frostbitten",0.273305838171854,"Word"
"RandomGoods","unfitting-1","Word:frostbitten",0.283036449326336,"Word"
"RandomGoods","apish-1","Word:fume",0.302767172937963,"Word"
"RandomGoods","blameable-1","Word:fume",0.288871932466739,"Word"
"RandomGoods","forty-eight-1","Word:fume",0.293164165758456,"Word"
"RandomGoods","founding-1","Word:fume",0.297916871441876,"Word"
"RandomGoods","herbicide-1","Word:fume",0.301250029389848,"Word"
"RandomGoods","hoo-ha-1","Word:fume",0.295000676867253,"Word"
"RandomGoods","iridic-1","Word:fume",0.290671668996206,"Word"
"RandomGoods","myrobalan-1","Word:fume",0.295786307464413,"Word"
